what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659810174
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659810212
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432659811605
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659816933
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659816984
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659816985
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659820140
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659820140
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659822956
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659823009
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659823009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432659823663
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659823663
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659830404
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659830445
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432659833060
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659834531
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659834559
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432659836045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432659840732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432659840738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432659840816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432659847878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432659849603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660346794
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660350256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660352137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660353267
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432660353848
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660355269
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432660355515
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660359248
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660441209
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660474785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660482135
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660485697
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660492429
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1432660494201
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1432660494246
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660500060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660504407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660505887
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432660506096
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660507525
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432660507820
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660511557
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660525848
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1432660538543
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660541195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660552095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660553183
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432660553374
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660554827
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432660555108
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660558684
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1432660598996
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660599051
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1432660599052
started,bundle,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui",1432660608506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660610400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660669854
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660697973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660701589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660713992
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432660714381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660714445
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660715701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660716026
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432660716030
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660719491
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660726830
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660728119
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660728157
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1432660734463
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1432660734490
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432660735331
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660736780
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660752648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660755291
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660757837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660757871
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1432660757910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432660757910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660767270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660769393
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1432660769410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432660769410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660778233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660910539
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660915327
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660915353
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660920879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660923282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660924664
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432660924857
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660926162
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432660926352
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --stop, --accept-bad-sysid] return code: 16",1432660927519
error,log,,,"Failed Executing: [nios2-download, '--cable=', --instance=-1, --go, --accept-bad-sysid, /cygdrive/c/Users/klholden/Documents/nightmares/Lab4/qsys_tutorial/software/standard_hello_world/standard_hello_world.elf] return code: 16",1432660929182
error,log,,,"Downloading ELF Process failed",1432660929191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660929235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660931803
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432660933173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660939307
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432660941171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660941203
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1432660941242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432660941242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660991242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432660992331
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432660992531
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660993814
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432660994004
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432660997421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432661009101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432661009129
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432661023370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432661038739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432661039830
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432661040020
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432661041311
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432661041504
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432661044780
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432661135897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432661147198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432661147589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432661151152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663399940
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663399986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432663408862
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663409106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663409145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663415689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663501321
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432663508317
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663514823
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663514845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663548429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663549399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663550700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663605286
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1432663607366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663607752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663611477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432663612529
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663629259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432663634954
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663636023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432663639736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432663646854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432663647170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432663649346
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432663666415
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432663680281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663688051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663697716
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432663698168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663698354
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432663699638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663699887
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432663699891
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432663703653
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663733247
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432663767654
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663783943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432663786740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432663789749
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1432663800276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432663804330
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432663806365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432663809733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663812683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663814307
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432663814497
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432663815809
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432663816007
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432663819423
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663827975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432663829859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663858817
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663859515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432663862996
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432663896449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432663922122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664174194
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432664177311
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432664179952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664182696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664183807
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432664183997
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432664185304
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432664185497
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432664188953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664273282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664311577
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432664311611
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432664313540
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432664313723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664327557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664337174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664347476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664354541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664355508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664424271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664441811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664462894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664469915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664507558
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432664509923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664538875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664540002
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432664540196
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432664541533
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432664541828
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432664545706
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432664557598
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432664557819
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432664560446
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432664561713
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432664564381
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432664565632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432664568058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432665014501
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432665015991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432665019003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432665022698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432665023434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432665030201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432665032766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432665056900
