what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085056716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085060721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085062145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085062542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085066327
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1432085067818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085116098
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085145105
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085145109
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085146698
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085146701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085149114
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432085150148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085151756
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085154201
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085154207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085154239
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1432085154263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432085154263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085155364
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085157003
error,log,,,"Unhandled event loop exception during blocked modal context.",1432085157007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085157089
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1432085157112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432085157112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085176177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085914765
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432085916439
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432085936113
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432085939748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432085943927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432085944749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432085977992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432085979120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432085985404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086519037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432086529269
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432086530584
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432086533067
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432086533156
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432086533156
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432086534382
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432086534418
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432086549754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086551923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086553366
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432086553562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086553670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086556424
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432086558717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086558799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086559089
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432086559093
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --go, /cygdrive/c/Users/klholden/Documents/nightmares/Lab4/qsys_tutorial/software/hello_world_small5/hello_world_small5.elf] return code: 4, 'other error'",1432086569501
error,log,,,"Downloading ELF Process failed",1432086569511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086569563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086579054
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432086585474
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432086588489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086590955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086592030
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432086592217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086592304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086593525
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432086595357
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432086595547
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --stop] return code: 4, 'other error'",1432086599911
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --go, /cygdrive/c/Users/klholden/Documents/nightmares/Lab4/qsys_tutorial/software/hello_world_small5/hello_world_small5.elf] return code: 4, 'other error'",1432086604937
error,log,,,"Downloading ELF Process failed",1432086604944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086604974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086607564
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432086615999
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432086616221
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --stop] return code: 4, 'other error'",1432086620584
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --go, /cygdrive/c/Users/klholden/Documents/nightmares/Lab4/qsys_tutorial/software/hello_world_small5/hello_world_small5.elf] return code: 4, 'other error'",1432086627168
error,log,,,"Downloading ELF Process failed",1432086627175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086627200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086631214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086649987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086652356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086659017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086680447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432086683881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087100370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087104056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087690331
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432087706528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087715748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087716764
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432087716956
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432087718549
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432087718849
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --go, /cygdrive/c/Users/klholden/Documents/nightmares/Lab4/qsys_tutorial/software/hello_world_small5/hello_world_small5.elf] return code: 4, 'other error'",1432087728845
error,log,,,"Downloading ELF Process failed",1432087728852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087728881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087734026
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432087739323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087742926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087744231
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432087744419
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432087745588
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432087745836
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432087749734
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432087770821
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432087774328
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432087779719
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432087788835
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432087789034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087805216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087828825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087829608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087833126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087833978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087835268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432087871800
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432087874303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087877172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432087878857
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432087879044
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432087880214
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432087880452
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432087883929
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432087926093
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432087984507
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088013261
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088018748
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088023261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088035801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088100200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432088106271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432088110505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432088116079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432088117111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432088143809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432088145544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088146649
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432088154205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088158753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088160494
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432088160683
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088161875
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432088162120
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088165570
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088298519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432088304309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432088306046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088310920
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088315980
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432088317502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088320256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088322315
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432088322505
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088323678
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432088323923
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088327770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088335791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432088337765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432088340142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088343836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088347655
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432088349386
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1432088352398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088352441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088353942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088358457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088360133
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432088360319
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088361478
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432088361724
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088365667
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088374185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432088377447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432088379056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088383803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088416053
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432088417377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088420360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088422202
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432088422411
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088423647
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432088423925
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088427800
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088439425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088444105
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432088445097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088448258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088449985
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432088450172
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088451365
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432088451609
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088455568
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088462201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1432088463479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1432088465075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1432088466067
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432088470723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088474677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088476368
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432088476556
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088477731
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432088477978
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088481275
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1432088506129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088511328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1432088512402
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1432088512591
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088514132
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1432088514426
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1432088517760
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1432088600509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432088610509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1432088614763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1432088616374
